"CA Owner","Parent Name","Certificate Name","Certificate Issuer Common Name","Certificate Issuer Organization","Certificate Subject Common Name","Certificate Subject Organization","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Extended Key Usage","CP/CPS Same As Parent","Certificate Policy (CP)","Certification Practice Statement (CPS)","Audits Same As Parent","Standard Audit","BR Audit","Auditor","Standard Audit Statement Dt","Comments","Subordinate CA Owner"
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Tetra Laval Group CA - G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Tetra Laval Group CA - G2","Tetra Pak International SA","4645A86F485E2FF74E417F84DB5AD26D","AFC58CD8D641AFB589D6317BD6D0A16A6992E045E4B4855777C6A9C3F63125D3","E33F9FEEA9A4D3E2256997E4A6B7B2DCDCBC3ACFD5DB3F9BFD6466826E321E6B","2010 Aug 27","2020 Aug 26","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Tetra Laval Group CA - G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Tetra Laval Group CA - G2","Tetra Pak International SA","3C24C5EC6B0FDA209CCCD1778593A862","456A6B18FA9B1D6864AD02A1B3E6D737F664427FE326C1CF6D658083F52CC5F1","E33F9FEEA9A4D3E2256997E4A6B7B2DCDCBC3ACFD5DB3F9BFD6466826E321E6B","2010 Aug 27","2020 Aug 26","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Texas Department of Transportation CA G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Texas Department of Transportation CA G2","Texas Department of Transportation","2D838948A6FE01D6CCDEE84D7A7D75F0","7A72D9097A8D547EF7F94223E186EBB4467B7C3425DF73E68BF0E10CF364D420","5BDEF2AB4F8460D7555FF12B1F68DEB57E1B46E503D7730F3A3AD9674CA02804","2014 Nov 18","2019 Nov 17","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","THE GLOSTEN ASSOCIATES, INC. CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","THE GLOSTEN ASSOCIATES, INC. CA","THE GLOSTEN ASSOCIATES, INC.","56A5FC1DA2328D64F3774D578877FF29","26A1EBBBE771C189C43A56C714CBB1DE9AC25A2B6AFBD1E8FFA33C3381B8062C","034A47ABA2BA88C1A7EE5397D19710A11BB87A812CDEA91FFD2E22BE60AEDD02","2009 Apr 07","2019 Apr 06","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","THE GLOSTEN ASSOCIATES, INC. CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","THE GLOSTEN ASSOCIATES, INC. CA","THE GLOSTEN ASSOCIATES, INC.","08037E5743F72BDE52B17A671182C3A8","A54FA9FFE983B9A19A1E42F1462354108F41B5C46CDB72710B2D94ECFBC88E5F","034A47ABA2BA88C1A7EE5397D19710A11BB87A812CDEA91FFD2E22BE60AEDD02","2009 Apr 07","2019 Apr 06","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","The Mauritius Commercial Bank Limited CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","The Mauritius Commercial Bank Limited CA","The Mauritius Commercial Bank Limited","725C0B3772E9E75A5EF9A2F4A7BAC953","0A646FDC704F494A67739A7E99FD74955BB0AF1ABA622CEFE000B39557C5FC81","0D0C6AC7245DCF31BBC817EF935086FCC23B9E33F1782ED90C77F2EC07A80BD4","2014 Sep 30","2024 Sep 29","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Thomson Reuters - LEDO CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Thomson Reuters - LEDO CA","Thomson Reuters Holdings Inc.","7AC08185DCE029D685B8191D6B2A3804","F5DF7A85240E93C602EE9C6F77C2B126C7A37CED8F34DD714B82C47F31F3544D","30F3C1D966803E3CFBBDDDA91274AF4B29CBFE9E3CD1EE0B937B503AA79ED551","2016 Dec 20","2026 Dec 19","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Thomson Reuters Special Services CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Thomson Reuters Special Services CA","Thomson Reuters Special Services LLC","13EFA736D422459692CDBDB247B27201","D9A0EBD95D3C903FA75DC1EA19F1963760CF7939183A66033460F91DE1D37372","7E917BB65FE3EA134188FFCADEFA9591F6E6DAEF5A4CC6EF6426EA10B2217F0F","2015 Mar 05","2020 Mar 04","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Thrift Savings Plan CA - G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Thrift Savings Plan CA - G2","Federal Retirement Thrift Investment Board","749215D9D79EAEE5E639174EC685099B","87874B275BA5E6198CA4DD68C35A5A7154FE1635C63B15F9D573A2CA3A820A46","A132DE8EFCD40155492D2F8E1335D6AFB13EAC3A744374719113D4ECE344E3AA","2013 Jun 11","2018 Jun 10","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Thrift Savings Plan CA - G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Thrift Savings Plan CA - G2","Federal Retirement Thrift Investment Board","579BF799C1C439BD1C6770AB9383AC3E","6FE969B0E32956CDA827A4084F9330C9559BB910291B9A4107C3C470774411D1","A132DE8EFCD40155492D2F8E1335D6AFB13EAC3A744374719113D4ECE344E3AA","2013 Jun 11","2023 Jun 10","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Trust Italia Class 2 CA - G3","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Trust Italia Class 2 CA - G3","Trust Italia S.p.A.","27E25F64A358498B5ADCB6F4BAB482CC","5040F179448145C3E9629D27343D3401DFF907C0D0807DA4AFDBB926D66A8C09","696ED734BB47345FAED826F2B60FFEEE5C03FD64E44E64F4DBB18C528DBE5805","2015 Oct 27","2025 Oct 26","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Trust Italia Class 2 CA - G3","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Trust Italia Class 2 CA - G3","Trust Italia S.p.A.","011905A4A301D3D1D8C44425CA75E7A7","3372E8E80644340E8BA0BACCB2AE757747A6CAB8977947AA14EC8838F2F01D34","696ED734BB47345FAED826F2B60FFEEE5C03FD64E44E64F4DBB18C528DBE5805","2015 Oct 27","2025 Oct 26","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","Retiring",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Trust Italia Class 2 Consumer Individual Subscriber CA - G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Trust Italia Class 2 Consumer Individual Subscriber CA - G2","Trust Italia S.p.A.","3D7FAEBDEA4C85103268EBF75A37BC7A","8962A8B18287071F8E9581832DBD2A1B9C5F4561039981AC64A15FC74680BBAC","71713386E070CF4DB12A66E09A2C567C9E1768F06033B1EDB69B6DA04F1A3A7B","2010 Jul 08","2020 Jul 07","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","","","https://www.trustitalia.it/cps","","https://bugzilla.mozilla.org/attachment.cgi?id=9082671","","DNV Business Assurance Italy S.r.l.","2019.07.18","","TRUST ITALIA S.p.A."
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Trust Italia Class 2 Consumer Individual Subscriber CA - G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Trust Italia Class 2 Consumer Individual Subscriber CA - G2","Trust Italia S.p.A.","052309E06E0585E2A0A39D7E39D3139F","464EE6EB5DB42B918760EB6EA2D5EB378B399FD427674AE82E8D7A99602E1996","71713386E070CF4DB12A66E09A2C567C9E1768F06033B1EDB69B6DA04F1A3A7B","2019 Jun 27","2023 Mar 31","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","","","https://www.trustitalia.it/cps","","https://bug1435800.bmoattachments.org/attachment.cgi?id=9234943","","DNV Business Assurance Italy S.r.l.","2021.07.31","","TRUST ITALIA S.p.A."
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Trust Italia Class 2 Managed PKI Individual Subscriber CA - G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Trust Italia Class 2 Managed PKI Individual Subscriber CA - G2","Trust Italia S.p.A.","607A268B7D6A55EE4972774260E64FC3","63B7A6DD581C443B860A67D54EEECE4AAF13DC8556521D2B2480F214B351EEDC","A982763C3F0194BC826FDF100D49E881A5AFC26E407487418233B13677D9BCBC","2010 Jul 08","2016 Dec 31","RSA 2048 bits","SHA1WithRSA","(not present)","","","https://www.trustitalia.it/cps","","","","","","ETSI audit scheduled to take place April 24-May 18, 2018",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Trust Italia Class 2 Managed PKI Individual Subscriber CA - G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Trust Italia Class 2 Managed PKI Individual Subscriber CA - G2","Trust Italia S.p.A.","788D4B112A27B7CD99BB43F76DE219BD","C2A2ECE5DF65100E84F8584F73576BCA4867392F9EA103A8FB85566E9408CF3F","A982763C3F0194BC826FDF100D49E881A5AFC26E407487418233B13677D9BCBC","2019 Jun 27","2023 Mar 31","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","","","https://www.trustitalia.it/cps","","https://bug1435800.bmoattachments.org/attachment.cgi?id=9234943","","DNV Business Assurance Italy S.r.l.","2021.07.31","","TRUST ITALIA S.p.A."
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Trust Italia Class 2 Managed PKI Individual Subscriber CA - G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Trust Italia Class 2 Managed PKI Individual Subscriber CA - G2","Trust Italia S.p.A.","6FA8F34A83941A4C827A7C8B388A3620","1DC2DA46ADE3C1E7EBBE42E02F2E1A8E3BF7B1A3A63ABF198FD41768463E429C","A982763C3F0194BC826FDF100D49E881A5AFC26E407487418233B13677D9BCBC","2010 Jul 08","2020 Jul 07","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","","","https://www.trustitalia.it/cps","","https://bugzilla.mozilla.org/attachment.cgi?id=9082671","","DNV Business Assurance Italy S.r.l.","2019.07.18","","TRUST ITALIA S.p.A."
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Tryg Forsikring A/S Public CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Tryg Forsikring A/S Public CA","Tryg Forsikring A/S","661552813FDC014697B83B8521B25A00","010D566ADCA6D455A27DE9BB9CEC7FEE3345D08CDC8C98BE818F88EAD1B68B5F","01927A7C52E038A66A0113C6791275A02C31109881B48F4276F9FA0C300DB7F0","2013 Oct 24","2018 Oct 23","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","ULA CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","ULA CA","United Launch Alliance","6E3FF8BCB01125C58E8B36DB518248CC","FA2FB1C03576A70709D43CDEB6EB129DA109B00D0FC4A7A8286FD02411EEFA23","1C1C0BA72254BBD47360D4238A644EFEC72116B062D1C8DB9AD46D54D37EA4DF","2008 Feb 20","2018 Feb 19","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","ULA CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","ULA CA","United Launch Alliance","664273D3D84F55838D03F526C33D71AA","82A46952AD9EDB687DA6AE147A883E80723C0119E2F7493AAFB804B86CAB8AED","1C1C0BA72254BBD47360D4238A644EFEC72116B062D1C8DB9AD46D54D37EA4DF","2008 Feb 20","2018 Feb 19","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","ULA CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","ULA CA","United Launch Alliance","5D160C4901B3FF3CC77DADC8F6DD6063","EC3FC8BF838BA9B8AE786F4BB07A5901690630D70E67BF4019761D12C70DB8C6","1C1C0BA72254BBD47360D4238A644EFEC72116B062D1C8DB9AD46D54D37EA4DF","2008 Feb 20","2018 Feb 19","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","ULA CA - G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","ULA CA - G2","United Launch Alliance","606DEFF1E74AA9DA30C0DBBE449AA060","4A84F84E880F3D96C3BFBA2AED67B0EE300FBEE0A4A90D736EF738A089FD6B17","9F34BF1DB65F5A76EB514F55B882F1C5805782BB665D02352BA0BED6F2F9E85C","2017 Apr 25","2027 Apr 24","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","University of Houston CA - G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","University of Houston CA - G2","University of Houston","7052A61D92DEFD2E950C978A345DAF3C","69FF03E05230DFD61E4D6F6DD6662808C65A85CBE8FEA5E43FBF387128E8B4F4","CF7DFB8968EB93194A8B43002205032E6C9C912B51116EA722006A60D0DC5907","2015 Jun 18","2025 Jun 17","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","University of Houston Intermediate CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","University of Houston Intermediate CA","University of Houston","5138A1BE03884C5D63AA16E765CDD940","8AD8E95B7B83F0BC772BEBC75FFE0C51F65C77B63B0821ADC13CDC5AC9C27267","E7FA9AAB2D92D896DA8412390488A973C0B8741A91647793A1CB68C85BF88134","2012 Feb 07","2022 Feb 06","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","USAA Digital ID CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","USAA Digital ID CA","United Services Automobile Association","1B784DEADC44EEC87D1CEC83DB852A8C","B96663787F915266F4A0F4B63A28124C8F0D8E41A68CEF6A7E05A7F550E9DA4E","B1DD62185598A4522BD2A5F625E5972409501F273E5868157D198766D2E006B2","2009 Nov 04","2019 Nov 03","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","USAA Digital ID CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","USAA Digital ID CA","United Services Automobile Association","123B4EDFAB890E1140055A25E491D3F6","8EFECFB4D59F1A7E46751F1A3E5539CB99DB3DF1B68CBC2F200EDC303816877D","B1DD62185598A4522BD2A5F625E5972409501F273E5868157D198766D2E006B2","2009 Nov 04","2019 Nov 03","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Vancouver International Airport Authority CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Vancouver International Airport Authority CA","Vancouver International Airport Authority","40309E100D6832D8C64D3CEC3178370F","4C48671C48020ACCCD3DBBE78C452BA57C4BED83BDB1A1C33A98125290F9CAA3","ADDDC326C4C398DF8F8BD761BB5E70C9ABFC619EC935AA98F261634AB6A0925A","2009 Jun 25","2019 Jun 24","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Vancouver International Airport Authority CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Vancouver International Airport Authority CA","Vancouver International Airport Authority","1C4F442EE53EC626C15C5DBF94CD4923","3EC09F72F8C7F2AE389EDCB6E9CA068E179417DF42B114089B0C126640D2F5A9","ADDDC326C4C398DF8F8BD761BB5E70C9ABFC619EC935AA98F261634AB6A0925A","2009 Jun 25","2019 Jun 24","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign Class 2 Employee CA - G3","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","VeriSign Class 2 Employee CA - G3","VeriSign, Inc.","173402FA69B7ABD3F4A25600A2EC2930","D4D8FC83C3AE98ACD120DAB0D63748C1A59260418AC41B3ED134509F565C2D74","7397D25FD7A0703A703BFFC38277D52D229C365A330F57A239B3A63074409D66","2009 Mar 03","2019 Mar 02","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign Class 2 MPKI Individual Subscriber CA - G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","VeriSign Class 2 MPKI Individual Subscriber CA - G2","VeriSign, Inc.","24A479B3761EEB8D3FDDA91709AC1737","BFDC5D342A4139F5B6FCF37F6AD8325FDB48530CD96D5D6FBA2E4160AD2F4312","CB7D5563DBDCA3F95DFF7EBA08BA0898279E402D76082CAF569553B60655BED9","2008 Apr 29","2018 Apr 28","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign Class 2 MPKI Individual Subscriber CA - G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","VeriSign Class 2 MPKI Individual Subscriber CA - G2","VeriSign, Inc.","63A800C76E9BE8E27A08FEE55C95F663","C94DD63A6B93AA5BB811F0E4A8EBAE4F88216B32FDDF1AF7704A3103DAF9D4C3","CB7D5563DBDCA3F95DFF7EBA08BA0898279E402D76082CAF569553B60655BED9","2008 Apr 29","2018 Apr 28","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign Class 2 SSP Intermediate CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","VeriSign Class 2 SSP Intermediate CA","VeriSign, Inc.","7284279439B3CADAC92F47E06E40ACB6","ACC84351EEB9B83539458BBB76A8C36841558D1EA24CB53BA422A88FB60FB946","DE432C4CA8E95CFABEC7DACABFB8CE473837966E9022A2F3802742526635FA89","2009 Feb 05","2019 Feb 04","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign Japan Class 2 CA - G3","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","VeriSign Japan Class 2 CA - G3","VeriSign Japan K.K.","1A48723FEB737354E257A53EE0EB2A77","E50C656D87E836CD1622DC16E6A48C04C0165DC3FB8DF2556A3CB458F725E25C","0DD2611A475E6875456F6F98059363A3654E065CF09FEBDFCB799B97D9941082","2009 Apr 28","2019 Apr 27","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign Japan Class 2 Managed PKI Individual Subscriber CA - G2","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","VeriSign Japan Class 2 Managed PKI Individual Subscriber CA - G2","VeriSign Japan K.K.","6319AFF52CED717683A40E85C4168F1E","4F550ED961121BEBFDD38B54797FD1EADCD00A180D53F9E385E625679677C691","BB56AB38BC4648760F1ACD3DA33B46A53240CBC3ADECC40D3D6C8E5B64B36995","2009 Jun 17","2019 Jun 16","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","","https://bugzilla.mozilla.org/attachment.cgi?id=9109878","","BDO International Limited","2019.11.18","","DigiCert"
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Volvo Car Corporation CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Volvo Car Corporation CA","Volvo Car Corporation AB","1825BD408F11B2422491E889C76BE5A1","E667537C99735118F3EA33009C0E5FEB9B265CCAEE6FA7B96BBF3F1DF17164F2","AD6BF984A1F29D9D4208AC875F191714546FAC0D1F85FB4AB4BCD877A66F19AA","2011 Mar 29","2016 Dec 31","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","VeriSign Class 2 Public Primary Certification Authority - G3","Volvo Car Corporation CA","VeriSign Class 2 Public Primary Certification Authority - G3","VeriSign, Inc.","Volvo Car Corporation CA","Volvo Car Corporation AB","7665CC717A151BB77B6549509996E8B0","00712AC5314A938E0D6188AE8D4C3566AE6C6AE9EB006FBAA5DE4239AF4427A5","AD6BF984A1F29D9D4208AC875F191714546FAC0D1F85FB4AB4BCD877A66F19AA","2011 Mar 29","2021 Mar 28","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
