"CA Owner","Parent Name","Certificate Name","Certificate Issuer Common Name","Certificate Issuer Organization","Certificate Subject Common Name","Certificate Subject Organization","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Extended Key Usage","CP/CPS Same As Parent","Certificate Policy (CP)","Certification Practice Statement (CPS)","Audits Same As Parent","Standard Audit","BR Audit","Auditor","Standard Audit Statement Dt","Comments","Subordinate CA Owner"
"QuoVadis","QuoVadis Root CA 3","DigiCert QuoVadis TLS ICA QV Root CA 3","QuoVadis Root CA 3","QuoVadis Limited","DigiCert QuoVadis TLS ICA QV Root CA 3","DigiCert, Inc","48108969D267CB0E3E42B5E047EE5680A79114DB","D8CC89C6AA6B7452881907927C81E66DA01A7598CF7674E4E2E133F16546D5F0","66C61CC19A5AEB805945FDB87DF975E7C2343331E404DC0ED9EF119B8CB0910B","2021 Jan 06","2031 Jan 04","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","","https://www.digicert.com/content/dam/digicert/pdfs/legal/digicert-cp-v5-16.pdf","https://www.digicert.com/content/dam/digicert/pdfs/legal/digicert-cps-v5-16.pdf","","https://bugzilla.mozilla.org/attachment.cgi?id=9309728","https://bugzilla.mozilla.org/attachment.cgi?id=9309729","BDO International Limited","2022.12.22","","DigiCert"
"QuoVadis","QuoVadis Root CA 3","QuoVadis RCA3G1 TLS CA","QuoVadis Root CA 3","QuoVadis Limited","QuoVadis RCA3G1 TLS CA","QuoVadis Limited","2B07C16415396D53CD05F7A542CCA4867E05C68D","3A66E648212E6321F94D9EABCC92C052E679D992C99AD4596A4E7B85ADCEE5DE","6C3C8AEAE150B8CE279034070A144B48A58E10E5BF3B16C42F1DC4B38214CE86","2020 Oct 21","2030 Oct 19","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","TRUE","","","TRUE","","","","","",""
"QuoVadis","QuoVadis Root CA 3 G3","DigiCert QuoVadis TLS ICA QV Root CA 3 G3","QuoVadis Root CA 3 G3","QuoVadis Limited","DigiCert QuoVadis TLS ICA QV Root CA 3 G3","DigiCert, Inc","427DD33A8FF51D8152E813C7DEC93BA76312A7D8","728E4BD2B399840E9D437AF975B0198910B4129B7AB708CB5C0B445D3B04D999","1FADEF78215C329B8E104D4835C15554AC0E68422F301309F02D87026941A008","2021 Jan 06","2031 Jan 04","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","","https://www.digicert.com/content/dam/digicert/pdfs/legal/digicert-cp-v5-16.pdf","https://www.digicert.com/content/dam/digicert/pdfs/legal/digicert-cps-v5-16.pdf","","https://bugzilla.mozilla.org/attachment.cgi?id=9309728","https://bugzilla.mozilla.org/attachment.cgi?id=9309729","BDO International Limited","2022.12.22","","DigiCert"
"QuoVadis","QuoVadis Root CA 3 G3","HydrantID Client ICA G2","QuoVadis Root CA 3 G3","QuoVadis Limited","HydrantID Client ICA G2","HydrantID (Avalanche Cloud Corporation)","330E34FC4EC99BC46D28EDF7EEA2F2E1787B5800","5286AE1C558A81537CD9870F749D96EFABC2D2BA393DF818DFE95EA7CE6450A7","A46A0CCD1A6B5485EB3058548AE1FD34FEBD3322B29C29B1A27AD032C50D8251","2019 Oct 07","2029 Oct 04","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection,1.3.6.1.4.1.311.10.3.12","TRUE","","","TRUE","","","","","",""
"QuoVadis","QuoVadis Root CA 3 G3","QuoVadis Enterprise Trust CA 3 G3","QuoVadis Root CA 3 G3","QuoVadis Limited","QuoVadis Enterprise Trust CA 3 G3","QuoVadis Limited","0C2163A44924FFB7FCDB675ACDCAEE7208CCA95A","DA5462526A0C2E9852A86186B025390158759CDCA6AE21F09F713CA6ACCDD1F1","0FDDECA870B58E7087C310AB445468B8E280BBE588AB4075C5825FF872BB3F0A","2016 Jun 06","2031 Jun 06","RSA 4096 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"QuoVadis","QuoVadis Root CA 3 G3","QuoVadis Enterprise Trust CA 3 G4","QuoVadis Root CA 3 G3","QuoVadis Limited","QuoVadis Enterprise Trust CA 3 G4","QuoVadis Trustlink B.V.","469B2E710C35141F2615C726AEE92EE4B42B3420","31EFF7DF4DDEB71CBDFB08B5C7FC9604A93600251E8917D6960C32BF4C0B5A77","CED3CC306A9A95D5951BBE75C4704F164524B28B83194118259E3C41A9605F2E","2020 Jul 23","2035 Jul 20","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection,1.3.6.1.4.1.311.67.1.1,1.3.6.1.4.1.311.10.3.12,1.3.6.1.4.1.311.10.3.4.1,1.3.6.1.4.1.311.10.3.4,1.3.6.1.4.1.311.20.2.2","TRUE","","","TRUE","","","","","",""
"QuoVadis","QuoVadis Root CA 3 G3","QuoVadis RCA3G3 TLS CA","QuoVadis Root CA 3 G3","QuoVadis Limited","QuoVadis RCA3G3 TLS CA","QuoVadis Limited","18DAE051A897715EB0899DDCFB33B1CF0810EEC0","ECC0D17AC3263AC6A164DCDB08F82D07E93FCEA723F66B88B06EEBA9678DF2BB","3AFFE06A5ADCEEA1EB8404E0105ABEFF9DD1A9B12C14B282D29E80C62D9AF4B0","2020 Oct 21","2030 Oct 19","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","TRUE","","","TRUE","","","","","",""
"SECOM Trust Systems CO., LTD.","Security Communication ECC RootCA1","NII Open Domain CA - G7 ECC","Security Communication ECC RootCA1","SECOM Trust Systems CO.,LTD.","NII Open Domain CA - G7 ECC","SECOM Trust Systems CO.,LTD.","0100004C9F5DEB113CD4FB41C8C9EC7D","81CD03067252FFE849B240DCC24566678677E3F5FEDC4C540D7A26CAD2C081C8","B030E29F95C934A9A92D30055F350E305375251DE2B9F39D43352192FE1CCD94","2020 Dec 15","2030 Dec 15","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","","https://repo1.secomtrust.net/sppca/cp/ovcp.pdf","https://repo1.secomtrust.net/spcpp/cps/SECOM-CPS-EN.pdf","TRUE","","","KPMG","","","SECOM Trust Systems CO., LTD."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","CrossTrust DV CA5","","SECOM Trust Systems CO.,LTD.","CrossTrust DV CA5","SECOM Trust Systems CO.,LTD.","22B9B15323E5AEFDCD","18F4368FE93B3CAE025230BCE7EAD340FD90FB27F9A10E36FEE89FC454F22788","E1FFED95E35B304F95DA3092BD6574244AE2BF85B398611921F5C3485511605C","2018 Aug 22","2028 Aug 22","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth","TRUE","","","TRUE","","","KPMG","","","SECOM Trust Systems CO., LTD."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","CrossTrust OV CA5","","SECOM Trust Systems CO.,LTD.","CrossTrust OV CA5","SECOM Trust Systems CO.,LTD.","22B9B152643B58B011","79C4091B05B15C1683128B7A355E0AAD62E1BBBC3E5F3735370C06CC4D1AFB44","81A581F182F190C23B25D1503E5E5479FBF8AB94E0703A9901A0311614B0E4F6","2018 Aug 22","2028 Aug 22","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth","TRUE","","","TRUE","","","KPMG","","","SECOM Trust Systems CO., LTD."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","Cybertrust Japan SureMail CA G4","","SECOM Trust Systems CO.,LTD.","Cybertrust Japan SureMail CA G4","Cybertrust Japan Co., Ltd.","22B9B1655C8E69915B","73609E68EEAA8B52808CB503FB8EA64EDD38923DA9C55AE788051AB416DD759E","476202512BDBC9DF93EEC1BF5AE6863CB0B33106290552EB2B9FB4711775915E","2019 Sep 27","2029 May 29","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","","https://www.cybertrust.ne.jp/ssl/repository/SMCP_English.pdf","https://www.cybertrust.ne.jp/ssl/repository/CTJCPS_English.pdf","","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=a8343de1-5713-4c9c-a953-b7529eebecde","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=312f91d1-b56f-4f19-ad94-469642e1f872","KPMG","2023.02.16","","Cybertrust Japan Co., Ltd."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","Cybertrust Japan SureServer CA G4","","SECOM Trust Systems CO.,LTD.","Cybertrust Japan SureServer CA G4","Cybertrust Japan Co., Ltd.","22B9B1630CECB43C2E","0207056D172C80BDFB6DC45BE9E5808846078D1E6EEF1B6ED70259AB332A64C1","B83EBF38BBBF4299CD632FF891395E229DC52A222F6D39604EC479481101C06D","2019 Sep 27","2029 May 29","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","","https://www.cybertrust.ne.jp/ssl/repository/OVCP_English.pdf","https://www.cybertrust.ne.jp/ssl/repository/CTJCPS_English.pdf","","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=a8343de1-5713-4c9c-a953-b7529eebecde","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=312f91d1-b56f-4f19-ad94-469642e1f872","KPMG","2023.02.16","","Cybertrust Japan Co., Ltd."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","Cybertrust Japan SureServer EV CA G3","","SECOM Trust Systems CO.,LTD.","Cybertrust Japan SureServer EV CA G3","Cybertrust Japan Co., Ltd.","22B9B16488BCE695FC","FECE9ADA7AA49D4FEA9EFF123542095A880C004FD6933F9364B02B2E3574EA38","E2CC321F8D1E49D240250BA96D02ED1235113460B3EF4A1761EA10845E175B8C","2019 Sep 27","2029 May 29","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","","https://www.cybertrust.ne.jp/ssl/repository/EVCP_English.pdf","https://www.cybertrust.ne.jp/ssl/repository/CTJCPS_English.pdf","","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=a8343de1-5713-4c9c-a953-b7529eebecde","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=312f91d1-b56f-4f19-ad94-469642e1f872","KPMG","2023.02.16","","Cybertrust Japan Co., Ltd."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","FujiSSL Public Validation Authority - G3","","SECOM Trust Systems CO.,LTD.","FujiSSL Public Validation Authority - G3","SECOM Trust Systems CO.,LTD.","22B9B154F33C5E5E00","56DA6EFEF1D504134C72EEDC3AE44AA7FA11B848820DBFAA86CA8E35D60EDB04","FB3348C9D114015953BB9D30116ABC9BB0985ABBAC3C1D18264A0337BDDD02DC","2018 Aug 22","2028 Aug 22","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth","TRUE","","","TRUE","","","KPMG","","","SECOM Trust Systems CO., LTD."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","JPRS Domain Validation Authority - G4","","SECOM Trust Systems CO.,LTD.","JPRS Domain Validation Authority - G4","Japan Registry Services Co., Ltd.","22B9B17F05E48A55E6F5EF198802FFB9","F19D55CD08A3EA42BD91508073823174DD92370213C177F82531756DA7508A51","3FC786CF8AF7F1C932B35E268FEF7DA514CC58A495466110B979A684568F5E43","2020 Jul 22","2029 May 29","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth","","https://jprs.jp/pubcert/info/repository/JPRS-CP-en.pdf","https://jprs.jp/pubcert/info/repository/JPRS-CPS-en.pdf","","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=cac09395-cceb-4f43-9d48-acc88385776b","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=1e7b0a1b-6c02-4608-b980-04273fb07d7d","KPMG","2022.09.02","","JPRS"
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","JPRS Organization Validation Authority - G4","","SECOM Trust Systems CO.,LTD.","JPRS Organization Validation Authority - G4","Japan Registry Services Co., Ltd.","22B9B17E7B3B17E9FEE430280C2C2F59","801C522D3AD138E4F05D467EA369C1CC276078BF284018D0525EBBBC5342C836","70DDAA692DDD2C08B1B77A77261C59FFBC37D2049873C7ACCACF6EEC630A61B0","2020 Jul 22","2029 May 29","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth","","https://jprs.jp/pubcert/info/repository/JPRS-CP-en.pdf","https://jprs.jp/pubcert/info/repository/JPRS-CPS-en.pdf","","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=cac09395-cceb-4f43-9d48-acc88385776b","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=1e7b0a1b-6c02-4608-b980-04273fb07d7d","KPMG","2022.09.02","","JPRS"
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","NII Open Domain CA - G7 RSA","","SECOM Trust Systems CO.,LTD.","NII Open Domain CA - G7 RSA","SECOM Trust Systems CO.,LTD.","22B9B18587A69943B5EC368F4CAF68F7","603DB707A584003BED6F1D43DCD4EAE13CD18D798E827DE2F3A31F3193FC0DAC","69BC280ECCF3DA666B172EE2646669A7B0C16030995721A2D8DC0639BCF54F6F","2020 Dec 15","2029 May 29","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","","https://repo1.secomtrust.net/sppca/cp/ovcp.pdf","https://repo1.secomtrust.net/spcpp/cps/SECOM-CPS-EN.pdf","TRUE","","","KPMG","","","SECOM Trust Systems CO., LTD."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","SECOM Passport for Member PUB CA4_2013-2023","","SECOM Trust Systems CO.,LTD.","SECOM Passport for Member PUB CA4","SECOM Trust Systems CO.,LTD.","22B9B0BC","0940451DFECB675B5204C8AE07189D4E4E90957CFD2BAFDCFF36DB20C279E91A","F79E02BB71539192DB672834C46E23D8794C25D38AC4A81053B0D3986EE85616","2013 Nov 20","2023 Nov 20","RSA 2048 bits","SHA256WithRSA","(not present)","","https://repo1.secomtrust.net/spcpp/pfm20pub/PfM20PUB-CP-EN.pdf","https://repo1.secomtrust.net/spcpp/cps/SECOM-CPS-EN.pdf","TRUE","","","KPMG","","","SECOM Trust Systems CO., LTD."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","SECOM Passport for Member PUB CA4_2018-2028","","SECOM Trust Systems CO.,LTD.","SECOM Passport for Member PUB CA4","SECOM Trust Systems CO.,LTD.","22B9B1575075487009","B10861737B3EC9B11FA6154D23970FFB2DABFC28AE6A6BF56C3F3204266239AD","F79E02BB71539192DB672834C46E23D8794C25D38AC4A81053B0D3986EE85616","2018 Oct 04","2028 Oct 04","RSA 2048 bits","SHA256WithRSA","","","https://repo1.secomtrust.net/spcpp/pfm20pub/PfM20PUB-CP-EN.pdf","https://repo1.secomtrust.net/spcpp/cps/SECOM-CPS-EN.pdf","TRUE","","","KPMG","","","SECOM Trust Systems CO., LTD."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","SECOM Passport for Member PUB CA5_2015-2025","","SECOM Trust Systems CO.,LTD.","SECOM Passport for Member PUB CA5","SECOM Trust Systems CO.,LTD.","22B9B0E1D2496D57C4","C931A0F85A052901234A54FD460D417F1A8B63C38C4811F79B98F3AE1C2FE9FB","E3BE87FA4C447D96AE76B4A0C4A93782FA599BD6A0DC5B05068F97C64857E986","2015 Aug 12","2025 Aug 12","RSA 2048 bits","SHA256WithRSA","(not present)","","https://repo1.secomtrust.net/spcpp/pfm20pub/PfM20PUB-CP-EN.pdf","https://repo1.secomtrust.net/spcpp/cps/SECOM-CPS-EN.pdf","TRUE","","","KPMG","","","SECOM Trust Systems CO., LTD."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","SECOM Passport for Member PUB CA5_2020-2029","","SECOM Trust Systems CO.,LTD.","SECOM Passport for Member PUB CA5","SECOM Trust Systems CO.,LTD.","22B9B16DA7E6F3BBBA","8C6DB8171AE6785F05426AE58C3D36F7559352202E9209B9D29B1BD447961DC8","E3BE87FA4C447D96AE76B4A0C4A93782FA599BD6A0DC5B05068F97C64857E986","2020 May 20","2029 May 29","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","","https://repo1.secomtrust.net/spcpp/pfm20pub/PfM20PUB-CP-EN.pdf","https://repo1.secomtrust.net/spcpp/cps/SECOM-CPS-EN.pdf","TRUE","","","KPMG","","","SECOM Trust Systems CO., LTD."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","SECOM Passport for Member PUB CA8_2018-2028","","SECOM Trust Systems CO.,LTD.","SECOM Passport for Member PUB CA8","SECOM Trust Systems CO.,LTD.","22B9B12B288A041897","7A4FCBA079F5BDDCF0A76C3B03A377E155A53009474A1B3EB8F34961A53BDA9C","32A599F574375C54708BF983D320D4CB585363144B695D5409EC51FBD296BECE","2018 Jan 09","2028 Jan 09","RSA 2048 bits","SHA256WithRSA","(not present)","","https://repo1.secomtrust.net/spcpp/pfm20pub/PfM20PUB-CP-EN.pdf","https://repo1.secomtrust.net/spcpp/cps/SECOM-CPS-EN.pdf","TRUE","","","KPMG","","","SECOM Trust Systems CO., LTD."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","SECOM Passport for PublicID SMIME RSA CA 2023","","SECOM Trust Systems CO.,LTD.","SECOM Passport for PublicID SMIME RSA CA 2023","SECOM Trust Systems Co., Ltd.","22B9B19AF3380D8F037998731AA1D930","DB088F140ACBE85FA1EC83D3851063803FFD8471564CF852B92A60FEB965A02F","3EA81422FE5622E134C145028F3036924AE8087A108016F004EAD9778B635961","2023 Jun 07","2029 May 29","RSA 4096 bits","SHA384WithRSA","ExtKeyUsageEmailProtection","","https://repo1.secomtrust.net/spcpp/pfm20pub/PfM20PUB-CP-EN.pdf","https://repo1.secomtrust.net/spcpp/cps/SECOM-CPS-EN.pdf","TRUE","","","KPMG","","","SECOM Trust Systems Co., Ltd."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","SECOM Passport for Web EV 2.0 CA","","SECOM Trust Systems CO.,LTD.","SECOM Passport for Web EV 2.0 CA","SECOM Trust Systems CO.,LTD.","22B9B0C9","E1F2E95000F815E11C81490430B5D02C8D81D0D256C85DF68B516D6C27761926","E69143B887BE3E5F9FD388BD45900AA5E8217F895A8D89DD6E5040957EBCD0D4","2014 Dec 16","2024 Dec 16","RSA 2048 bits","SHA256WithRSA","(not present)","","https://repo1.secomtrust.net/spcpp/pfw/pfwev2ca/Contents/PfWEVCA-CP-EN.pdf","https://repo1.secomtrust.net/spcpp/cps/SECOM-CPS-EN.pdf","TRUE","","","KPMG","","","SECOM Trust Systems CO., LTD."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","SECOM Passport for Web SR 3.0 CA","","SECOM Trust Systems CO.,LTD.","SECOM Passport for Web SR 3.0 CA","SECOM Trust Systems CO.,LTD.","22B9B12F4D05F9ED13","E05ED4A9E4C773308A93E849861225AE349A92BBD4BACDD4900AD4E73B131100","3034B753D2361836F2025B70408FC0FA135019DCBDCA9901D067D06D9871D0AC","2018 Mar 16","2028 Mar 16","RSA 2048 bits","SHA256WithRSA","(not present)","","https://repo1.secomtrust.net/spcpp/pfw/pfwsr3ca/PfWSRCA-CP-EN.pdf","https://repo1.secomtrust.net/spcpp/cps/SECOM-CPS-EN.pdf","TRUE","","","KPMG","","","SECOM Trust Systems CO., LTD."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA2","SMBC Certificate Authority CA2","","SECOM Trust Systems CO.,LTD.","SMBC Certificate Authority CA2","Sumitomo Mitsui Banking Corporation","22B9B18FB4B469F41224BD4D771CD48F","7B2EE6E46480EE7C43F759D45BEDBD3D7A5BEDEE8B888CEAAB3D811644AC4682","3128BB0DB8C60B6C8199A8BDDA346B0D556EFB786BEEF0C254A1B4D505E38FEF","2021 Aug 13","2029 May 29","RSA 2048 bits","SHA256WithRSA","1.3.6.1.4.1.311.10.3.12,1.2.840.113583.1.1.5","","http://repo1.secomtrust.net/sppca/SMBC2/fullCRL.crl","http://repo1.secomtrust.net/sppca/SMBC2/fullCRL.crl","TRUE","","","","","",""
"SECOM Trust Systems CO., LTD.","Security Communication RootCA3","SECOM TimeStamping CA3","Security Communication RootCA3","SECOM Trust Systems CO.,LTD.","SECOM TimeStamping CA3","SECOM Trust Systems CO.,LTD.","0100003E344C91C7CC","0E984339724A267C2A3DC4FCC8D020B3B4BA329A0AD7E390CFBF76E88823E11B","2E5C52D4E05EFF0522C49C1850A3EB4CE0E2E18C57306221368DCBD7762BCC50","2018 Jun 07","2037 Dec 31","RSA 4096 bits","SHA384WithRSA","(not present)","","https://repo1.secomtrust.net/spcpp/ts/TSCA-CP-EN.pdf","https://repo1.secomtrust.net/spcpp/cps/SECOM-CPS-EN.pdf","TRUE","","","KPMG","","","SECOM Trust Systems CO., LTD."
"SECOM Trust Systems CO., LTD.","Security Communication RootCA3","SMBC Certificate Authority CA2 G2","Security Communication RootCA3","SECOM Trust Systems CO.,LTD.","SMBC Certificate Authority CA2 G2","Sumitomo Mitsui Banking Corporation","0100004AF02424DAF397BD4AEA6B8D10","FB6F8CF1EB756CB6C1E61571CADADC46FFA8871F686CAAE0F775B25A8B8AD701","917A94ED80DC2F8B41A5D9BBAA748801622910E67B87ADAEC55CE5391460E7D9","2020 Nov 06","2030 Dec 31","RSA 2048 bits","SHA384WithRSA","1.3.6.1.4.1.311.10.3.12,1.2.840.113583.1.1.5","","https://repo1.secomtrust.net/sppca/SMBC2/CPCPS.pdf","https://repo1.secomtrust.net/sppca/SMBC2/CPCPS.pdf","TRUE","","","KPMG","","",""
"Sectigo","AAA Certificate Services","Apple Public Client RSA CA 12 - G1","AAA Certificate Services","Comodo CA Limited","Apple Public Client RSA CA 12 - G1","Apple Inc.","00CB79513FDF5A41B7EBA3B5012C665762","EB62BFFA6CBC802E4DAE6F8C53908020BE7F07774A55E67BBD63ECC37679DEC8","E0E27D0CC62F9CC652C18BB2BC7D006E44450DA69164A3411EAA7E9E97535F0F","2019 Jun 19","2028 Dec 06","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","","","https://images.apple.com/certificateauthority/pdf/Apple_Public_CA_CPS_v5.11.pdf","","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=bc7d79a6-1895-49fc-b759-7f16a040777b","","Ernst & Young, LLP","2023.06.12","","Apple Inc."
"Sectigo","AAA Certificate Services","Apple Public Server ECC CA 12 - G1","AAA Certificate Services","Comodo CA Limited","Apple Public Server ECC CA 12 - G1","Apple Inc.","726618753AD6C922C56C9DE1F38478B0","70DB9DED944DD35D474EA15FF2AA4E25F393A893ECDA54359D305BC319649817","15D47322CF89906DDB131B216EAB9F288A1F361FBDCAEB9CEFE99706514C3F0A","2019 Jun 19","2028 Dec 06","EC secp256r1","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","","","https://images.apple.com/certificateauthority/pdf/Apple_Public_CA_CPS_v5.11.pdf","","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=bc7d79a6-1895-49fc-b759-7f16a040777b","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=f6ff807a-250f-4b1f-8812-88330f8007c4","Ernst & Young, LLP","2023.06.12","","Apple Inc."
"Sectigo","AAA Certificate Services","Apple Public Server RSA CA 12 - G1","AAA Certificate Services","Comodo CA Limited","Apple Public Server RSA CA 12 - G1","Apple Inc.","0AE48F23013064419259E1C29AE98D18","0B405CFE9A6BEB098FFB969121C5F6710F3F7FA9EA101A6418F7AF201D3D3938","AF4E9C1ECA947698F753FEF05CEDAED724DEBE53E92E3C559044F0FB0B7F8747","2019 Jun 19","2028 Dec 06","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","","","https://images.apple.com/certificateauthority/pdf/Apple_Public_CA_CPS_v5.11.pdf","","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=bc7d79a6-1895-49fc-b759-7f16a040777b","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=f6ff807a-250f-4b1f-8812-88330f8007c4","Ernst & Young, LLP","2023.06.12","","Apple Inc."
"Sectigo","AAA Certificate Services","COMODO ECC Certification Authority","AAA Certificate Services","Comodo CA Limited","COMODO ECC Certification Authority","COMODO CA Limited","16E58678E07094394BDFDB4EFCA63BDF","53612513970B9F264CA4BCC3BFD84DBC5FE774E3C6295B3EBB99EB9D74069E2A","96018C01276E7AB9236A6409175A7FB894B397580F0E86235D795818BFEC6C88","2004 Jan 01","2028 Dec 31","EC secp384r1","SHA384WithRSA","","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","AAA Certificate Services","Comodo Japan RSA DV CA","AAA Certificate Services","Comodo CA Limited","Comodo Japan RSA DV CA","Comodo Japan, Inc.","59317F6A690411431DB35746F8EAB231","38A7525022C9658CAAFC6060764FD51C6A5C5BEF232D3E6C7E48AF07A098DF1E","8C289E9B0B43EE5A66EFC0369F24C385C474F718A30D3D78B7640E40847DDDF8","2018 Jun 14","2028 Jun 13","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","AAA Certificate Services","COMODO RSA Certification Authority","AAA Certificate Services","Comodo CA Limited","COMODO RSA Certification Authority","COMODO CA Limited","67DEF43EF17BDAE24FF5940606D2C084","38392F17CE7B682C198D29C6E71D2740964A2074C8D2558E6CFF64C27823F129","27F1002A447C5BA03C4EB9053FD514E8EB88E5873415ABC4D66DF060634DFD57","2004 Jan 01","2028 Dec 31","RSA 4096 bits","SHA384WithRSA","","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","AAA Certificate Services","COMODO SHA-2 Pro Series Secure Server CA","AAA Certificate Services","Comodo CA Limited","COMODO SHA-2 Pro Series Secure Server CA","COMODO CA Limited","00B9BC0EF971BA0EE6C87B367D728F16C3","E11E06861C4D308FD944BF17BE5E9072A034C4F93034CB59C02D512D30F7FC45","870DF2D467183E2B73B169C777F6FCFD9EE60D216BC0869AB39DC3ECCA31CA74","2015 Feb 12","2030 Feb 11","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","AAA Certificate Services","COMODO SHA-2 Pro Series Secure Server CA","AAA Certificate Services","Comodo CA Limited","COMODO SHA-2 Pro Series Secure Server CA","COMODO CA Limited","008B127EA825384629DE2BAFCE54753688","1286173E6F0102F7BDD32C2F830910953489BF22C16295D84DD90A3DA137164A","870DF2D467183E2B73B169C777F6FCFD9EE60D216BC0869AB39DC3ECCA31CA74","2014 Sep 16","2029 Sep 15","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
